"TABLE","emr","cert"
"clientId","54931","34736"
"clientId","54934","34737"
"clientId","54952","34738"
"clientId","54967","34739"
"clientId","54980","34740"
"clientId","54993","34741"
"clientId","55005","34742"
"clientId","55006","34743"
"clientId","55015","34744"
"clientId","55016","34745"
"clientId","55050","34746"
"clientId","55055","34747"
"clientId","55080","34748"
"clientId","55125","34749"
"clientId","55139","34750"
"clientId","55160","34751"
"clientId","55161","34752"
"clientId","55198","34753"
"clientId","55200","34754"
"clientId","55202","34755"
"clientId","55209","34756"
"clientId","55211","34757"
"clientId","55215","34758"
"clientId","55216","34759"
"clientId","55268","34760"
"clientId","55271","34761"
"clientId","55273","34762"
"clientId","55277","34763"
"clientId","55280","34764"
"clientId","55283","34765"
"clientId","55284","34766"
"clientId","55294","34767"
"clientId","55371","34768"
"clientId","55382","34769"
"clientId","55407","34770"
"clientId","55417","34771"
"clientId","55501","34772"
"clientId","55523","34773"
"clientId","55525","34774"
"clientId","55526","34775"
"clientId","55534","34776"
"clientId","55594","34777"
"clientId","55599","34778"
"clientId","55613","34779"
"clientId","55623","34780"
"clientId","55626","34781"
"clientId","55627","34782"
"clientId","55628","34783"
"clientId","55662","34784"
"clientId","55721","34785"
"clientId","55722","34786"
"clientId","55731","34787"
"clientId","55747","34788"
"clientId","55751","34789"
"clientId","55789","34790"
"clientId","55795","34791"
"clientId","56255","34792"
"clientId","56265","34793"
"clientId","56269","34794"
"clientId","56272","34795"
"clientId","56282","34796"
"clientId","56286","34797"
"clientId","56310","34798"
"clientId","56319","34799"
"clientId","56320","34800"
"clientId","56326","34801"
"clientId","56362","34802"
"clientId","56365","34803"
"clientId","56387","34804"
"clientId","56392","34805"
"clientId","56401","34806"
"clientId","56412","34807"
"clientId","56462","34808"
"clientId","56467","34809"
"clientId","56468","34810"
"clientId","56469","34811"
"clientId","56490","34812"
"clientId","56497","34813"
"clientId","56499","34814"
"clientId","56519","34815"
"clientId","56544","34816"
"clientId","56681","34817"
"clientId","56733","34818"
"clientId","56737","34819"
"clientId","56766","34820"
"clientId","56767","34821"
"clientId","56769","34822"
"clientId","56781","34823"
"clientId","56785","34824"
"clientId","56796","34825"
"clientId","56834","34826"
"clientId","56840","34827"
"clientId","56851","34828"
"clientId","56854","34829"
"clientId","56910","34830"
"clientId","56923","34831"
"clientId","56983","34832"
"clientId","57004","34833"
"clientId","57044","34834"
"clientId","57051","34835"
"clientId","57057","34836"
"clientId","57065","34837"
"clientId","57087","34838"
"clientId","57090","34839"
"clientId","57099","34840"
"clientId","57112","34841"
"clientId","57132","34842"
"clientId","57151","34843"
"clientId","57152","34844"
"clientId","57154","34845"
"clientId","57158","34846"
"clientId","57179","34847"
"clientId","57296","34848"
"clientId","57314","34849"
"clientId","57342","34850"
"clientId","57344","34851"
"clientId","57346","34852"
"clientId","57791","34853"
"clientId","57794","34854"
"clientId","57807","34855"
"clientId","57811","34856"
"clientId","57812","34857"
"clientId","57820","34858"
"clientId","57852","34859"
"clientId","57899","34860"
"clientId","57904","34861"
"clientId","57907","34862"
"clientId","57977","34863"
"clientId","57983","34864"
"clientId","57986","34865"
"clientId","58075","34866"
"clientId","58100","34867"
"clientId","58121","34868"
"clientId","58123","34869"
"clientId","58129","34870"
"clientId","58157","34871"
"clientId","58164","34872"
"clientId","58204","34873"
"clientId","58268","34874"
"clientId","58277","34875"
"clientId","58303","34876"
"clientId","58307","34877"
"clientId","58326","34878"
"clientId","58344","34879"
"clientId","58383","34880"
"clientId","58430","34881"
"clientId","58433","34882"
"clientId","58437","34883"
"clientId","58458","34884"
"clientId","58461","34885"
"clientId","58493","34886"
"clientId","58500","34887"
"clientId","58501","34888"
"clientId","58505","34889"
"clientId","58506","34890"
"clientId","58507","34891"
"clientId","58522","34892"
"clientId","58524","34893"
"clientId","58541","34894"
"clientId","58566","34895"
"clientId","58569","34896"
"clientId","58580","34897"
"clientId","58679","34898"
"clientId","58683","34899"
"clientId","58684","34900"
"clientId","58687","34901"
"clientId","58711","34902"
"clientId","58774","34903"
"clientId","58797","34904"
"clientId","58799","34905"
"clientId","58838","34906"
"clientId","58842","34907"
"clientId","58843","34908"
"clientId","58845","34909"
"clientId","58899","34910"
"clientId","59098","34911"
"clientId","59101","34912"
"clientId","59146","34913"
"clientId","59150","34914"
"clientId","59172","34915"
"clientId","59180","34916"
"clientId","59182","34917"
"clientId","59183","34918"
"clientId","59191","34919"
"clientId","59210","34920"
"clientId","59231","34921"
"clientId","59271","34922"
"clientId","59281","34923"
"clientId","59291","34924"
"clientId","59296","34925"
"clientId","59297","34926"
"clientId","59304","34927"
"clientId","59336","34928"
"clientId","59362","34929"
"clientId","59383","34930"
"clientId","59403","34931"
"clientId","59501","34932"
"clientId","59503","34933"
"clientId","59564","34934"
"clientId","59595","34935"
"clientId","59597","34936"
"clientId","59631","34937"
