"TABLE","emr","cert"
"clientId","31597","28479"
"clientId","31598","28480"
"clientId","31689","28481"
"clientId","31690","28482"
"clientId","31691","28483"
"clientId","31692","28484"
"clientId","31693","28485"
"clientId","31694","28486"
"clientId","31695","28487"
"clientId","31696","28488"
"clientId","31697","28489"
"clientId","31698","28490"
"clientId","31699","28491"
"clientId","31701","28492"
"clientId","31702","28493"
"clientId","31710","28494"
"clientId","31724","28495"
"clientId","31733","28496"
"clientId","31810","28497"
"clientId","31811","28498"
"clientId","31812","28499"
"clientId","31813","28500"
"clientId","31814","28501"
"clientId","31815","28502"
"clientId","31816","28503"
"clientId","31818","28504"
"clientId","31819","28505"
"clientId","31820","28506"
"clientId","31821","28507"
"clientId","31822","28508"
"clientId","31838","28509"
"clientId","31844","28510"
"clientId","32043","28511"
"clientId","32044","28512"
"clientId","32045","28513"
"clientId","32046","28514"
"clientId","32048","28515"
"clientId","32049","28516"
"clientId","32160","28517"
"clientId","32162","28518"
"clientId","32163","28519"
"clientId","32164","28520"
"clientId","32167","28521"
"clientId","32169","28522"
"clientId","32170","28523"
"clientId","32172","28524"
"clientId","32173","28525"
"clientId","32174","28526"
"clientId","32175","28527"
"clientId","32178","28528"
"clientId","32196","28529"
"clientId","32197","28530"
"clientId","32198","28531"
"clientId","32201","28532"
"clientId","32205","28533"
"clientId","32206","28534"
"clientId","32211","28535"
"clientId","32216","28536"
"clientId","32217","28537"
"clientId","32218","28538"
"clientId","32219","28539"
"clientId","32221","28540"
"clientId","32222","28541"
"clientId","32223","28542"
"clientId","32224","28543"
"clientId","32276","28544"
"clientId","32277","28545"
"clientId","32278","28546"
"clientId","32279","28547"
"clientId","32280","28548"
"clientId","32281","28549"
"clientId","32282","28550"
"clientId","32283","28551"
"clientId","32284","28552"
"clientId","32285","28553"
"clientId","32286","28554"
"clientId","32288","28555"
"clientId","32307","28556"
"clientId","32382","28557"
"clientId","32384","28558"
"clientId","32385","28559"
"clientId","32390","28560"
"clientId","32398","28561"
"clientId","32400","28562"
"clientId","32404","28563"
"clientId","32460","28564"
"clientId","32464","28565"
"clientId","32467","28566"
"clientId","32469","28567"
"clientId","32470","28568"
"clientId","32471","28569"
"clientId","32472","28570"
"clientId","32473","28571"
